JDTDB,TDB,X,Y,Z,VX,VY,VZ,LT,RG,RR
2332462.5,1673-Dec-18,-4.300439959594012E+00,-3.304682786258534E+00,1.098123276160456E-01,4.518653901130574E-03,-5.634057725363724E-03,-7.969704945315428E-05,3.133013532689165E-02,5.424644772808895E+00,-1.515634610447926E-04
2332463.5,1673-Dec-19,-4.295917379572169E+00,-3.310313090558069E+00,1.097325533048724E-01,4.525803616146150E-03,-5.626881403689641E-03,-7.987339678025182E-05,3.132925653278855E-02,5.424492614326720E+00,-1.519965113554483E-04
2332464.5,1673-Dec-20,-4.291387743369251E+00,-3.315937671678767E+00,1.096525493410965E-01,4.534118083654210E-03,-5.621849277546470E-03,-8.011025672801025E-05,3.132838077695788E-02,5.424340981905105E+00,-1.520445089820080E-04
2332465.5,1673-Dec-21,-4.286849825910453E+00,-3.321556056639820E+00,1.095723479349581E-01,4.541397334250859E-03,-5.615488942591285E-03,-8.031729224887162E-05,3.132750079808149E-02,5.424188618285792E+00,-1.520831364484626E-04
2332466.5,1673-Dec-22,-4.282303999135969E+00,-3.327168893034478E+00,1.094919213491472E-01,4.550278622746265E-03,-5.609513137746241E-03,-8.051114681568854E-05,3.132662059170858E-02,5.424036215276676E+00,-1.531505346898234E-04
2332467.5,1673-Dec-23,-4.277750212342228E+00,-3.332775310735640E+00,1.094113034769599E-01,4.557629123024739E-03,-5.603982770777702E-03,-8.074389877075362E-05,3.132573685829305E-02,5.423883201579062E+00,-1.527351886064790E-04
2332468.5,1673-Dec-24,-4.273187701216924E+00,-3.338376130789990E+00,1.093304726553867E-01,4.566909173441582E-03,-5.597000919211986E-03,-8.090240948811196E-05,3.132484903675607E-02,5.423729480045163E+00,-1.547294977698073E-04
2332469.5,1673-Dec-25,-4.268617180871052E+00,-3.343969927192705E+00,1.092494651188376E-01,4.574623021753698E-03,-5.590834069909638E-03,-8.111326896830259E-05,3.132395533069048E-02,5.423574739636716E+00,-1.549891078423658E-04
2332470.5,1673-Dec-26,-4.264038531288612E+00,-3.349556911861979E+00,1.091682782769051E-01,4.581912101499009E-03,-5.583277682067770E-03,-8.127621167402690E-05,3.132305594170583E-02,5.423419015261336E+00,-1.557718809242957E-04
2332471.5,1673-Dec-27,-4.259453068518654E+00,-3.355137736197864E+00,1.090868723058906E-01,4.589752862867937E-03,-5.578130144793528E-03,-8.151673754795564E-05,3.132215915930447E-02,5.423263742201866E+00,-1.555031094362338E-04
2332472.5,1673-Dec-28,-4.254859501753502E+00,-3.360712288634416E+00,1.090052684917037E-01,4.596911701363809E-03,-5.571444161004390E-03,-8.171430381834786E-05,3.132125872780012E-02,5.423107837319795E+00,-1.556487329571971E-04
2332473.5,1673-Dec-29,-4.250258405345145E+00,-3.366281138414236E+00,1.089234392210002E-01,4.605484555393829E-03,-5.565627211988279E-03,-8.191815750019382E-05,3.132035929162147E-02,5.422952104773029E+00,-1.563643429179382E-04
2332474.5,1673-Dec-30,-4.245649494585798E+00,-3.371843524592076E+00,1.088414189680988E-01,4.612483803708254E-03,-5.559872809359227E-03,-8.214660143022417E-05,3.131945684406338E-02,5.422795850822077E+00,-1.558069630706561E-04
2332475.5,1673-Dec-31,-4.241032246216853E+00,-3.377400467372425E+00,1.087591764179410E-01,4.621714941388261E-03,-5.553257920258879E-03,-8.231702746619472E-05,3.131855268778352E-02,5.422639301015121E+00,-1.575282604322158E-04
2332476.5,1674-Jan-01,-4.236406997051305E+00,-3.382950453068115E+00,1.086767560281744E-01,4.629194822229970E-03,-5.547101188476219E-03,-8.253088597718423E-05,3.131764291984885E-02,5.422481779580253E+00,-1.575946366508014E-04
